class	class_id	spec	spec_id	tree	hero_tree	node_id	node_type	entry_id	talent	spell_id	max_ranks	req_points	row	col	choice_group	prereq_node_ids	serial_order	choice_index
evoker	13	devastation	1467	class		93311	PASSIVE	115620	Inner Radiance	386405	1		7	2		93312,93302	107	0
evoker	13	devastation	1467	class		93301	PASSIVE	115610	Recall	371806	1		7	3		93302	98	0
evoker	13	devastation	1467	class		103844	PASSIVE	128217	Clobbering Sweep	375443	1		7	4		93295,93302	204	0
evoker	13	devastation	1467	class		93290	PASSIVE	115598	Tailwind	375556	1		7	5		93295	88	0
evoker	13	devastation	1467	class		93294	ACTIVE	115602	Cauterizing Flame	374251	1		7	6		93295,93341	92	0
evoker	13	devastation	1467	class		93271	PASSIVE	115577	Ancient Flame	369990	1	8	8	1		93311	69	0
evoker	13	devastation	1467	class		93310	PASSIVE	115619	Instinctive Arcana	376164	2	8	8	2		93311	106	0
evoker	13	devastation	1467	class		93350	ACTIVE	115665	Tip the Scales	370553	1	8	8	4			146	0
evoker	13	devastation	1467	class		93292	PASSIVE	115600	Attuned to the Dream	376930	2	8	8	6		93294	90	0
evoker	13	devastation	1467	class		93293	ACTIVE	115601	Sleep Walk	360806	1	8	8	7		93294	91	0
evoker	13	devastation	1467	class		110064	PASSIVE	136559	Protracted Talons	369909	1	8	9	2		93310	214	0
evoker	13	devastation	1467	class		93355	PASSIVE	115670	Inherent Resistance	375544	2	8	9	3		93301,93350	151	0
evoker	13	devastation	1467	class		93300	PASSIVE	115609	Draconic Legacy	376166	1	8	9	4		93350	97	0
evoker	13	devastation	1467	class		93349	PASSIVE	115664	Extended Flight	375517	2	8	9	5		93290,93350	145	0
evoker	13	devastation	1467	class		93291	PASSIVE	115599	Bountiful Bloom	370886	1	8	9	6		93292	89	0
evoker	13	devastation	1467	class		93353	PASSIVE	115668	Regenerative Magic	387787	1	8	10	1		110064	149	0
evoker	13	devastation	1467	class		93309	PASSIVE	115618	Blast Furnace	375510	1	8	10	2		93355,110064	105	0
evoker	13	devastation	1467	class		93299	PASSIVE	115608	Exuberance	375542	1	8	10	3		93355	96	0
evoker	13	devastation	1467	class		93354	PASSIVE	115669	Renewing Blaze	374348	1	8	10	4		93300	150	0
evoker	13	devastation	1467	class		93286	PASSIVE	115594	Walloping Blow	387341	1	8	10	5		93349	84	0
evoker	13	devastation	1467	class		93348	PASSIVE	115663	Panacea	387761	1	8	10	6		93291,93349	144	0
evoker	13	devastation	1467	class		93308	PASSIVE	115617	Stretch Time	410352	1	23	11	1		93309	104	0
evoker	13	devastation	1467	class		93307	PASSIVE	115616	Unravel	1264378	1	23	11	2		93309	103	0
evoker	13	devastation	1467	class		93298	ACTIVE	115607	Oppressing Roar	372048	1	23	11	3		93299,93309,93354	95	0
evoker	13	devastation	1467	class		93345	PASSIVE	115660	Foci of Life	375574	1	23	11	4		93354	141	0
evoker	13	devastation	1467	class		93288	ACTIVE	115596	Rescue	370665	1	23	11	5		93348,93286,93354	86	0
evoker	13	devastation	1467	class		93347	PASSIVE	115662	Lush Growth	375561	2	23	11	6		93348	143	0
evoker	13	devastation	1467	class		93344	ACTIVE	115658	Source of Magic	369459	1	23	11	7		93348	140	0
evoker	13	devastation	1467	class		110065	PASSIVE	136560	Strike from Above	1267206	1	23	12	1		93308	215	0
evoker	13	devastation	1467	class		93343	PASSIVE	115657	Leaping Flames	369939	1	23	12	2		93307,93298,93308	139	0
evoker	13	devastation	1467	class		93297	PASSIVE	115606	Overawe	374346	1	23	12	3		93298	94	0
evoker	13	devastation	1467	class		93352	PASSIVE	115667	Aerial Mastery	365933	1	23	12	4		93288,93345,93298	148	0
evoker	13	devastation	1467	class		93287	PASSIVE	115595	Twin Guardian	370888	1	23	12	5		93288	85	0
evoker	13	devastation	1467	class		93715	PASSIVE	116103	Potent Mana	418101	1	23	12	7		93344	161	0
evoker	13	devastation	1467	class		93342	PASSIVE	115656	Terror of the Skies	371032	1	23	13	2		93343,110065	138	0
evoker	13	devastation	1467	class		93351	CHOICE	115666	Time Spiral	374968	1	23	13	4	93351	93352	147	0
evoker	13	devastation	1467	class		93351	CHOICE	125610	Spatial Paradox	406732	1	23	13	4	93351	93352	147	1
evoker	13	devastation	1467	class		93346	ACTIVE	115661	Zephyr	374227	1	23	13	6		93347,93287,93715	142	0
evoker	13	devastation	1467	spec		93334	ACTIVE	115647	Pyre	357211	1		4	18			130	0
evoker	13	devastation	1467	spec		93285	PASSIVE	115593	Ruby Essence Burst	376872	1		5	17		93334	83	0
evoker	13	devastation	1467	spec		93333	PASSIVE	115646	Azure Essence Burst	375721	1		5	19		93334	129	0
evoker	13	devastation	1467	spec		93284	PASSIVE	115592	Lay Waste	371034	1		6	16		93285	82	0
evoker	13	devastation	1467	spec		93332	ACTIVE	115645	Quell	351338	1		6	18		93333,93285	128	0
evoker	13	devastation	1467	spec		93275	ACTIVE	115581	Eternity Surge	359073	1		6	20		93333	73	0
evoker	13	devastation	1467	spec		93283	PASSIVE	115591	Volatility	369089	2		7	15		93284	81	0
evoker	13	devastation	1467	spec		93276	PASSIVE	115582	Power Nexus	369908	1		7	17		93284	74	0
evoker	13	devastation	1467	spec		93331	ACTIVE	115643	Dragonrage	375087	1		7	18		93332	127	0
evoker	13	devastation	1467	spec		93273	PASSIVE	115579	Azure Sweep	1265867	1		7	19		93275	71	0
evoker	13	devastation	1467	spec		93274	PASSIVE	115580	Arcane Intensity	375618	2		7	21		93275	72	0
evoker	13	devastation	1467	spec		93282	PASSIVE	115590	Ruby Embers	365937	1	8	8	16		93283,93276	80	0
evoker	13	devastation	1467	spec		93330	PASSIVE	115642	Animosity	375797	1	8	8	18		93331	126	0
evoker	13	devastation	1467	spec		93319	PASSIVE	115631	Essence Attunement	375722	1	8	8	20		93274,93273	115	0
evoker	13	devastation	1467	spec		93278	PASSIVE	115585	Engulfing Blaze	370837	1	8	9	15		93282	76	0
evoker	13	devastation	1467	spec		93281	PASSIVE	115588	Heat Wave	375725	2	8	9	17		93330,93282	79	0
evoker	13	devastation	1467	spec		93329	PASSIVE	115641	Honed Aggression	371038	2	8	9	19		93330,93319	125	0
evoker	13	devastation	1467	spec		93320	PASSIVE	115632	Eternity's Span	375757	1	8	9	20		93319	116	0
evoker	13	devastation	1467	spec		93318	CHOICE	115630	Eye of Infinity	411165	1	8	9	21	93318	93319	114	0
evoker	13	devastation	1467	spec		93318	CHOICE	115629	Event Horizon	411164	1	8	9	21	93318	93319	114	1
evoker	13	devastation	1467	spec		93280	PASSIVE	115587	Catalyze	386283	1	8	10	16		93278,93281	78	0
evoker	13	devastation	1467	spec		93328	PASSIVE	115640	Tyranny	376888	1	8	10	18		93281,93329	124	0
evoker	13	devastation	1467	spec		93317	PASSIVE	115628	Charged Blast	370455	1	8	10	20		93318,93329	113	0
evoker	13	devastation	1467	spec		93316	PASSIVE	115627	Shattering Stars	1265802	1	8	10	21		93318	112	0
evoker	13	devastation	1467	spec		93277	PASSIVE	115584	Feed the Flames	369846	1	20	11	15		93278	75	0
evoker	13	devastation	1467	spec		93314	PASSIVE	115624	Burnout	375801	1	20	11	17		93328,93280	110	0
evoker	13	devastation	1467	spec		93327	PASSIVE	115639	Onyx Legacy	386348	1	20	11	18		93328	123	0
evoker	13	devastation	1467	spec		93323	PASSIVE	115635	Spellweaver's Dominance	370845	1	20	11	19		93328,93317	119	0
evoker	13	devastation	1467	spec		93315	PASSIVE	115626	Star Salvo	1265826	1	20	11	21		93316	111	0
evoker	13	devastation	1467	spec		93326	PASSIVE	115638	Imminent Destruction	370781	1	20	12	16		93277,93314	122	0
evoker	13	devastation	1467	spec		93279	PASSIVE	115586	Font of Magic	411212	1	20	12	17		93314	77	0
evoker	13	devastation	1467	spec		93272	PASSIVE	115578	Titanic Wrath	386272	1	20	12	18		93314,93323	70	0
evoker	13	devastation	1467	spec		93325	PASSIVE	115637	Azure Celerity	1219723	1	20	12	19		93323	121	0
evoker	13	devastation	1467	spec		93322	PASSIVE	115634	Power Swell	370839	1	20	12	20		93323,93315	118	0
evoker	13	devastation	1467	spec		93313	PASSIVE	115623	Strafing Run	1266151	1	20	13	15		93326	109	0
evoker	13	devastation	1467	spec		93365	PASSIVE	115622	Scorching Embers	370819	1	20	13	17		93279	155	0
evoker	13	devastation	1467	spec		93366	PASSIVE	115683	Causality	375777	1	20	13	18		93272	156	0
evoker	13	devastation	1467	spec		93324	PASSIVE	115636	Scintillation	370821	1	20	13	20		93325	120	0
evoker	13	devastation	1467	spec		93321	PASSIVE	115633	Iridescence	370867	1	20	13	21		93322	117	0
evoker	13	devastation	1467	spec		110414	ACTIVE	137010	Rising Fury	1271687	1	20	14	18			217	0
evoker	13	devastation	1467	hero	Flameshaper	94950	PASSIVE	117547	Legacy of the Lifebinder	1264269	1		3	11			187	0
evoker	13	devastation	1467	hero	Flameshaper	94937	CHOICE	117534	Trailblazer	444849	1		4	9	94937	94950	176	0
evoker	13	devastation	1467	hero	Flameshaper	94937	CHOICE	123404	Shape of Flame	445074	1		4	9	94937	94950	176	1
evoker	13	devastation	1467	hero	Flameshaper	99857	PASSIVE	123416	Ashes in Motion	1264365	1		4	10		94950	200	0
evoker	13	devastation	1467	hero	Flameshaper	94956	CHOICE	117553	Enkindle	444016	1		4	11	94956	94950	193	0
evoker	13	devastation	1467	hero	Flameshaper	94956	CHOICE	128713	Expanded Lungs	444845	1		4	11	94956	94950	193	1
evoker	13	devastation	1467	hero	Flameshaper	109797	PASSIVE	136055	Essence Well	1265993	1		4	12		94950	212	0
evoker	13	devastation	1467	hero	Flameshaper	94949	PASSIVE	117546	Conduit of Flame	444843	1		5	9		94937	186	0
evoker	13	devastation	1467	hero	Flameshaper	94946	PASSIVE	117543	Burning Adrenaline	444020	1		5	10		99857	183	0
evoker	13	devastation	1467	hero	Flameshaper	94923	PASSIVE	117520	Fulminous Roar	1218447	1		5	11		94956	165	0
evoker	13	devastation	1467	hero	Flameshaper	109798	PASSIVE	136056	Twin Flame	1265979	1		5	12		109797	213	0
evoker	13	devastation	1467	hero	Flameshaper	94920	PASSIVE	117517	Titanic Precision	445625	1		6	9		94949	162	0
evoker	13	devastation	1467	hero	Flameshaper	94945	PASSIVE	117542	Deep Exhalation	1264321	1		6	10		94946	182	0
evoker	13	devastation	1467	hero	Flameshaper	94931	CHOICE	117528	Lifecinders	444322	1		6	11	94931	94923	170	0
evoker	13	devastation	1467	hero	Flameshaper	94931	CHOICE	123405	Draconic Instincts	445958	1		6	11	94931	94923	170	1
evoker	13	devastation	1467	hero	Flameshaper	109796	PASSIVE	136054	Fire Torrent	1265992	1		6	12		109798	211	0
evoker	13	devastation	1467	hero	Flameshaper	94922	PASSIVE	117519	Consume Flame	444088	1		7	11		94920,94945,94931,109796	164	0
evoker	13	devastation	1467	hero	Scalecommander	94939	PASSIVE	117536	Mass Disintegrate	436335	1		2	23			177	0
evoker	13	devastation	1467	hero	Scalecommander	98931	PASSIVE	122279	Mass Eruption	438587	1		2	23			194	0
evoker	13	devastation	1467	hero	Scalecommander	94952	PASSIVE	117549	Might of the Black Dragonflight	441705	1		3	21		98931,94939	189	0
evoker	13	devastation	1467	hero	Scalecommander	94936	PASSIVE	117533	Bombardments	434300	1		3	22		94939,98931	175	0
evoker	13	devastation	1467	hero	Scalecommander	94944	PASSIVE	117541	Onslaught	441245	1		3	23		94939,98931	181	0
evoker	13	devastation	1467	hero	Scalecommander	109795	PASSIVE	136053	Command Squadron	1260745	1		3	24		98931,94939	210	0
evoker	13	devastation	1467	hero	Scalecommander	94921	PASSIVE	117518	Melt Armor	441176	1		4	21		94952	163	0
evoker	13	devastation	1467	hero	Scalecommander	94953	PASSIVE	117550	Wingleader	441206	1		4	22		94936	190	0
evoker	13	devastation	1467	hero	Scalecommander	94934	PASSIVE	117531	Unrelenting Siege	441246	1		4	23		94944	173	0
evoker	13	devastation	1467	hero	Scalecommander	109794	PASSIVE	136052	Concentrated Power	1261448	1		4	24		109795,109795	209	0
evoker	13	devastation	1467	hero	Scalecommander	94933	CHOICE	117530	Hardened Scales	441180	1		5	21	94933	94921	172	0
evoker	13	devastation	1467	hero	Scalecommander	94933	CHOICE	120125	Menacing Presence	441181	1		5	21	94933	94921	172	1
evoker	13	devastation	1467	hero	Scalecommander	94928	CHOICE	117525	Extended Battle	441212	1		5	22	94928	94953	167	0
evoker	13	devastation	1467	hero	Scalecommander	94928	CHOICE	120124	Diverted Power	441219	1		5	22	94928	94953	167	1
evoker	13	devastation	1467	hero	Scalecommander	94943	CHOICE	117540	Nimble Flyer	441253	1		5	23	94943	94934	180	0
evoker	13	devastation	1467	hero	Scalecommander	94943	CHOICE	120123	Slipstream	441257	1		5	23	94943	94934	180	1
evoker	13	devastation	1467	hero	Scalecommander	109793	PASSIVE	136051	Refined Essence	1261452	1		5	24		109794,109794	208	0
evoker	13	devastation	1467	hero	Scalecommander	94941	PASSIVE	117538	Maneuverability	433871	1		6	23		94928,94933,94943,109793,109793	178	0
evoker	13	preservation	1468	class		93305	ACTIVE	115614	Landslide	358385	1		4	2			101	0
evoker	13	preservation	1468	class		93304	ACTIVE	115613	Obsidian Scales	363916	1		4	4			100	0
evoker	13	preservation	1468	class		93306	ACTIVE	115615	Expunge	365585	1		4	6			102	0
evoker	13	preservation	1468	class		93312	PASSIVE	115621	Natural Convergence	369913	1		5	2		93305	108	0
evoker	13	preservation	1468	class		103843	PASSIVE	128216	Heavy Wingbeats	368838	1		5	4		93304	203	0
evoker	13	preservation	1468	class		93341	ACTIVE	115655	Verdant Embrace	360995	1		5	6		93306	137	0
evoker	13	preservation	1468	class		93270	PASSIVE	115576	Forger of Mountains	375528	1		6	1		93312	68	0
evoker	13	preservation	1468	class		93302	PASSIVE	115611	Innate Magic	375520	2		6	3		93312,103843	99	0
evoker	13	preservation	1468	class		93289	PASSIVE	115597	Obsidian Bulwark	375406	1		6	4		103843	87	0
evoker	13	preservation	1468	class		93295	PASSIVE	115603	Enkindled	375554	2		6	5		93341,103843	93	0
evoker	13	preservation	1468	class		93340	PASSIVE	115654	Scarlet Adaptation	372469	1		6	7		93341	136	0
evoker	13	preservation	1468	class		93311	PASSIVE	115620	Inner Radiance	386405	1		7	2		93312,93302	107	0
evoker	13	preservation	1468	class		93301	PASSIVE	115610	Recall	371806	1		7	3		93302	98	0
evoker	13	preservation	1468	class		103844	PASSIVE	128217	Clobbering Sweep	375443	1		7	4		93295,93302	204	0
evoker	13	preservation	1468	class		93290	PASSIVE	115598	Tailwind	375556	1		7	5		93295	88	0
evoker	13	preservation	1468	class		93294	ACTIVE	115602	Cauterizing Flame	374251	1		7	6		93295,93341	92	0
evoker	13	preservation	1468	class		93271	PASSIVE	115577	Ancient Flame	369990	1	8	8	1		93311	69	0
evoker	13	preservation	1468	class		93310	PASSIVE	115619	Instinctive Arcana	376164	2	8	8	2		93311	106	0
evoker	13	preservation	1468	class		93350	ACTIVE	115665	Tip the Scales	370553	1	8	8	4			146	0
evoker	13	preservation	1468	class		93292	PASSIVE	115600	Attuned to the Dream	376930	2	8	8	6		93294	90	0
evoker	13	preservation	1468	class		93293	ACTIVE	115601	Sleep Walk	360806	1	8	8	7		93294	91	0
evoker	13	preservation	1468	class		110064	PASSIVE	136559	Protracted Talons	369909	1	8	9	2		93310	214	0
evoker	13	preservation	1468	class		93355	PASSIVE	115670	Inherent Resistance	375544	2	8	9	3		93301,93350	151	0
evoker	13	preservation	1468	class		93300	PASSIVE	115609	Draconic Legacy	376166	1	8	9	4		93350	97	0
evoker	13	preservation	1468	class		93349	PASSIVE	115664	Extended Flight	375517	2	8	9	5		93290,93350	145	0
evoker	13	preservation	1468	class		93291	PASSIVE	115599	Bountiful Bloom	370886	1	8	9	6		93292	89	0
evoker	13	preservation	1468	class		93353	PASSIVE	115668	Regenerative Magic	387787	1	8	10	1		110064	149	0
evoker	13	preservation	1468	class		93309	PASSIVE	115618	Blast Furnace	375510	1	8	10	2		93355,110064	105	0
evoker	13	preservation	1468	class		93299	PASSIVE	115608	Exuberance	375542	1	8	10	3		93355	96	0
evoker	13	preservation	1468	class		93354	PASSIVE	115669	Renewing Blaze	374348	1	8	10	4		93300	150	0
evoker	13	preservation	1468	class		93286	PASSIVE	115594	Walloping Blow	387341	1	8	10	5		93349	84	0
evoker	13	preservation	1468	class		93348	PASSIVE	115663	Panacea	387761	1	8	10	6		93291,93349	144	0
evoker	13	preservation	1468	class		93308	PASSIVE	115617	Stretch Time	410352	1	23	11	1		93309	104	0
evoker	13	preservation	1468	class		93307	PASSIVE	115616	Unravel	1264378	1	23	11	2		93309	103	0
evoker	13	preservation	1468	class		93298	ACTIVE	115607	Oppressing Roar	372048	1	23	11	3		93299,93309,93354	95	0
evoker	13	preservation	1468	class		93345	PASSIVE	115660	Foci of Life	375574	1	23	11	4		93354	141	0
evoker	13	preservation	1468	class		93288	ACTIVE	115596	Rescue	370665	1	23	11	5		93348,93286,93354	86	0
evoker	13	preservation	1468	class		93347	PASSIVE	115662	Lush Growth	375561	2	23	11	6		93348	143	0
evoker	13	preservation	1468	class		93344	ACTIVE	115658	Source of Magic	369459	1	23	11	7		93348	140	0
evoker	13	preservation	1468	class		110065	PASSIVE	136560	Strike from Above	1267206	1	23	12	1		93308	215	0
evoker	13	preservation	1468	class		93343	PASSIVE	115657	Leaping Flames	369939	1	23	12	2		93307,93298,93308	139	0
evoker	13	preservation	1468	class		93297	PASSIVE	115606	Overawe	374346	1	23	12	3		93298	94	0
evoker	13	preservation	1468	class		93352	PASSIVE	115667	Aerial Mastery	365933	1	23	12	4		93288,93345,93298	148	0
evoker	13	preservation	1468	class		93287	PASSIVE	115595	Twin Guardian	370888	1	23	12	5		93288	85	0
evoker	13	preservation	1468	class		93715	PASSIVE	116103	Potent Mana	418101	1	23	12	7		93344	161	0
evoker	13	preservation	1468	class		93342	PASSIVE	115656	Terror of the Skies	371032	1	23	13	2		93343,110065	138	0
evoker	13	preservation	1468	class		93351	CHOICE	115666	Time Spiral	374968	1	23	13	4	93351	93352	147	0
evoker	13	preservation	1468	class		93351	CHOICE	125610	Spatial Paradox	406732	1	23	13	4	93351	93352	147	1
evoker	13	preservation	1468	class		93346	ACTIVE	115661	Zephyr	374227	1	23	13	6		93347,93287,93715	142	0
evoker	13	preservation	1468	spec		93339	ACTIVE	115653	Echo	364343	1		4	18			135	0
evoker	13	preservation	1468	spec		93240	ACTIVE	115542	Dream Breath	355936	1		5	17		93339	39	0
evoker	13	preservation	1468	spec		93338	ACTIVE	115652	Reversion	366155	1		5	19		93339	134	0
evoker	13	preservation	1468	spec		93241	PASSIVE	115543	Temporal Compression	362874	1		6	16		93240	40	0
evoker	13	preservation	1468	spec		93239	PASSIVE	115541	Essence Burst	369297	1		6	18		93338,93240	38	0
evoker	13	preservation	1468	spec		93337	ACTIVE	115651	Rewind	363534	1		6	20		93338	133	0
evoker	13	preservation	1468	spec		93253	PASSIVE	115557	Lifebind	373270	1		7	16		93241	51	0
evoker	13	preservation	1468	spec		93238	PASSIVE	115540	Essence Attunement	375722	1		7	18		93239	37	0
evoker	13	preservation	1468	spec		93336	ACTIVE	115650	Time Dilation	357170	1		7	20		93337	132	0
evoker	13	preservation	1468	spec		93245	PASSIVE	115549	Unshakable	1239581	1	8	8	15		93253	43	0
evoker	13	preservation	1468	spec		93247	PASSIVE	115551	Fluttering Seedlings	359793	2	8	8	17		93238,93253	45	0
evoker	13	preservation	1468	spec		93252	PASSIVE	115556	Font of Magic	375783	1	8	8	18		93238	50	0
evoker	13	preservation	1468	spec		93255	PASSIVE	115559	Golden Hour	378196	1	8	8	19		93336,93238	53	0
evoker	13	preservation	1468	spec		93335	CHOICE	115649	Delay Harm	376207	1	8	8	20	93335	93336	131	0
evoker	13	preservation	1468	spec		93335	CHOICE	115648	Just in Time	376204	1	8	8	20	93335	93336	131	1
evoker	13	preservation	1468	spec		93257	ACTIVE	115561	Temporal Anomaly	373861	1	8	8	21		93336	55	0
evoker	13	preservation	1468	spec		93242	CHOICE	115545	Empath	376138	1	8	9	15	93242	93245	41	0
evoker	13	preservation	1468	spec		93242	CHOICE	115544	Spiritual Clarity	376150	1	8	9	15	93242	93245	41	1
evoker	13	preservation	1468	spec		93246	PASSIVE	115550	Exhilarating Burst	377100	2	8	9	16		93247,93245	44	0
evoker	13	preservation	1468	spec		93248	PASSIVE	115552	Field of Dreams	370062	1	8	9	17		93247	46	0
evoker	13	preservation	1468	spec		93249	PASSIVE	115553	Power Nexus	369908	1	8	9	18		93252	47	0
evoker	13	preservation	1468	spec		93254	PASSIVE	115558	Time Lord	372527	2	8	9	19		93255	52	0
evoker	13	preservation	1468	spec		93256	PASSIVE	115560	Flow State	385696	2	8	9	20		93257,93255	54	0
evoker	13	preservation	1468	spec		93258	CHOICE	115563	Temporal Barrier	1291636	1	8	9	21	93258	93257	56	0
evoker	13	preservation	1468	spec		93258	CHOICE	115562	Nozdormu's Teachings	376237	1	8	9	21	93258	93257	56	1
evoker	13	preservation	1468	spec		93250	PASSIVE	115554	Call of Ysera	373834	1	8	10	16		93248,93242	48	0
evoker	13	preservation	1468	spec		93267	CHOICE	115573	Dream Flight	359816	1	8	10	18	93267	93254,93248,93249	65	0
evoker	13	preservation	1468	spec		93267	CHOICE	133527	Stasis	370537	1	8	10	18	93267	93254,93248,93249	65	1
evoker	13	preservation	1468	spec		93260	PASSIVE	115565	Grace Period	376239	1	8	10	20		93258,93254	58	0
